filepath,label
/home/code871/Git/fsl-svm/server/FSL-dataset/C/C_159.jpg,C
/home/code871/Git/fsl-svm/server/FSL-dataset/Y/Image_1667019853.2648606.jpg,Y
/home/code871/Git/fsl-svm/server/FSL-dataset/C/C_202.jpg,C
/home/code871/Git/fsl-svm/server/FSL-dataset/H/H_72.jpg,H
/home/code871/Git/fsl-svm/server/FSL-dataset/Q/Q_98 (2).jpg,Q
/home/code871/Git/fsl-svm/server/FSL-dataset/C/226_jpg.rf.b529720f737d056d77a92f070a5cb6ed.jpg,C
/home/code871/Git/fsl-svm/server/FSL-dataset/R/R_103.jpg,R
/home/code871/Git/fsl-svm/server/FSL-dataset/T/3502_jpg.rf.ff4ab03b0ca1cf0d8c54e5d4a0d0a272.jpg,T
/home/code871/Git/fsl-svm/server/FSL-dataset/C/Image_1667018770.760426.jpg,C
/home/code871/Git/fsl-svm/server/FSL-dataset/H/978_jpg.rf.c7d4e189546d31e8266f21f3dd6f4537.jpg,H
/home/code871/Git/fsl-svm/server/FSL-dataset/Z/Z_203.jpg,Z
/home/code871/Git/fsl-svm/server/FSL-dataset/M/Image_1667019346.1594589.jpg,M
/home/code871/Git/fsl-svm/server/FSL-dataset/G/G_15 (2).jpg,G
/home/code871/Git/fsl-svm/server/FSL-dataset/B/B_5 (2).jpg,B
/home/code871/Git/fsl-svm/server/FSL-dataset/A/96_jpg.rf.2a36ac3038f392e72690f29dab70ceab.jpg,A
/home/code871/Git/fsl-svm/server/FSL-dataset/F/F_36.jpg,F
/home/code871/Git/fsl-svm/server/FSL-dataset/X/X_195.jpg,X
/home/code871/Git/fsl-svm/server/FSL-dataset/F/677_jpg.rf.f0448b3e18912928ec69168f885888cb.jpg,F
/home/code871/Git/fsl-svm/server/FSL-dataset/R/R_26.jpg,R
/home/code871/Git/fsl-svm/server/FSL-dataset/W/W_102.jpg,W
/home/code871/Git/fsl-svm/server/FSL-dataset/V/2888_jpg.rf.aa514b04410444b0d6102ba07753b456.jpg,V
/home/code871/Git/fsl-svm/server/FSL-dataset/N/2559.jpg,N
/home/code871/Git/fsl-svm/server/FSL-dataset/C/C_121 (2).jpg,C
/home/code871/Git/fsl-svm/server/FSL-dataset/G/G_6.jpg,G
/home/code871/Git/fsl-svm/server/FSL-dataset/L/L_1.jpg,L
/home/code871/Git/fsl-svm/server/FSL-dataset/P/P_197.jpg,P
/home/code871/Git/fsl-svm/server/FSL-dataset/L/1811_jpg.rf.71afaf4b8ac78e1c47fc4ccf74f5351f.jpg,L
/home/code871/Git/fsl-svm/server/FSL-dataset/G/G_77.jpg,G
/home/code871/Git/fsl-svm/server/FSL-dataset/S/2417_jpg.rf.b5413ac47efc849296218dc42f3b890b.jpg,S
/home/code871/Git/fsl-svm/server/FSL-dataset/M/M_88.jpg,M
/home/code871/Git/fsl-svm/server/FSL-dataset/Z/Z_154 (2).jpg,Z
/home/code871/Git/fsl-svm/server/FSL-dataset/T/T_51.jpg,T
/home/code871/Git/fsl-svm/server/FSL-dataset/R/2939_jpg.rf.b71021332a349f91839b41edc01993bf.jpg,R
/home/code871/Git/fsl-svm/server/FSL-dataset/Q/Q_92 (3).jpg,Q
/home/code871/Git/fsl-svm/server/FSL-dataset/O/2948.jpg,O
/home/code871/Git/fsl-svm/server/FSL-dataset/Z/4480_jpg.rf.73e6f967463938e7a5dc4d5d63fe6a85.jpg,Z
/home/code871/Git/fsl-svm/server/FSL-dataset/H/1392_jpg.rf.e3e226057e1362ef93e18d87c4426a07.jpg,H
/home/code871/Git/fsl-svm/server/FSL-dataset/H/931_jpg.rf.0b568e904af2f426cee6fc809f57a1e4.jpg,H
/home/code871/Git/fsl-svm/server/FSL-dataset/S/S195.jpg,S
/home/code871/Git/fsl-svm/server/FSL-dataset/D/567.jpg,D
/home/code871/Git/fsl-svm/server/FSL-dataset/H/Image_1667019014.6368012.jpg,H
/home/code871/Git/fsl-svm/server/FSL-dataset/L/L_80.jpg,L
/home/code871/Git/fsl-svm/server/FSL-dataset/M/M_13.jpg,M
/home/code871/Git/fsl-svm/server/FSL-dataset/Q/Q_33 (3).jpg,Q
/home/code871/Git/fsl-svm/server/FSL-dataset/H/918_jpg.rf.b80d2b0909e4db80a1b4e40d3f8d2683.jpg,H
/home/code871/Git/fsl-svm/server/FSL-dataset/Q/Q_117.jpg,Q
/home/code871/Git/fsl-svm/server/FSL-dataset/S/3378_jpg.rf.63cb9afbe11f25a9d6d5d7b6cf53b985.jpg,S
/home/code871/Git/fsl-svm/server/FSL-dataset/U/U8.jpg,U
/home/code871/Git/fsl-svm/server/FSL-dataset/Z/Z_109 (2).jpg,Z
/home/code871/Git/fsl-svm/server/FSL-dataset/Q/Q_90 (2).jpg,Q
/home/code871/Git/fsl-svm/server/FSL-dataset/D/Image_1667034397.3751545.jpg,D
/home/code871/Git/fsl-svm/server/FSL-dataset/A/113_jpg.rf.25a2e75f8aaf7f8b317749034391c5a1.jpg,A
/home/code871/Git/fsl-svm/server/FSL-dataset/Y/Image_1667019851.9928606.jpg,Y
/home/code871/Git/fsl-svm/server/FSL-dataset/Y/Image_1667019856.3188894.jpg,Y
/home/code871/Git/fsl-svm/server/FSL-dataset/N/Image_1667019366.5725803.jpg,N
/home/code871/Git/fsl-svm/server/FSL-dataset/U/4376.jpg,U
/home/code871/Git/fsl-svm/server/FSL-dataset/F/Image_1667018928.9430172.jpg,F
/home/code871/Git/fsl-svm/server/FSL-dataset/L/2047.jpg,L
/home/code871/Git/fsl-svm/server/FSL-dataset/G/1126.jpg,G
/home/code871/Git/fsl-svm/server/FSL-dataset/F/1000_jpg.rf.2cb6dfcd42b3bbf67c75184510b403b8.jpg,F
/home/code871/Git/fsl-svm/server/FSL-dataset/O/O_131 (3).jpg,O
/home/code871/Git/fsl-svm/server/FSL-dataset/C/449.jpg,C
/home/code871/Git/fsl-svm/server/FSL-dataset/N/1611_jpg.rf.fd330f90c9092faf350fc0ce59eed702.jpg,N
/home/code871/Git/fsl-svm/server/FSL-dataset/P/P15.jpg,P
/home/code871/Git/fsl-svm/server/FSL-dataset/U/U_149.jpg,U
/home/code871/Git/fsl-svm/server/FSL-dataset/B/Image_1667018723.057357.jpg,B
/home/code871/Git/fsl-svm/server/FSL-dataset/O/Image_1667019396.5945146.jpg,O
/home/code871/Git/fsl-svm/server/FSL-dataset/H/927_jpg.rf.c96832dfee40f554ac9a81abe736e03a.jpg,H
/home/code871/Git/fsl-svm/server/FSL-dataset/I/I_25 (2).jpg,I
/home/code871/Git/fsl-svm/server/FSL-dataset/V/4604.jpg,V
/home/code871/Git/fsl-svm/server/FSL-dataset/R/Image_1667034780.8795154.jpg,R
/home/code871/Git/fsl-svm/server/FSL-dataset/A/126_jpg.rf.a098e27a39a5508538f17cac9a0bb6c0.jpg,A
/home/code871/Git/fsl-svm/server/FSL-dataset/H/H_93.jpg,H
/home/code871/Git/fsl-svm/server/FSL-dataset/O/Image_1667019395.9305193.jpg,O
/home/code871/Git/fsl-svm/server/FSL-dataset/E/E_24 (2).jpg,E
/home/code871/Git/fsl-svm/server/FSL-dataset/K/1836.jpg,K
/home/code871/Git/fsl-svm/server/FSL-dataset/O/O_87.jpg,O
/home/code871/Git/fsl-svm/server/FSL-dataset/L/L_17.jpg,L
/home/code871/Git/fsl-svm/server/FSL-dataset/J/J_109.jpg,J
/home/code871/Git/fsl-svm/server/FSL-dataset/R/3059_jpg.rf.90271b9c72227c55acd90b48a98cb2a4.jpg,R
/home/code871/Git/fsl-svm/server/FSL-dataset/W/4840.jpg,W
/home/code871/Git/fsl-svm/server/FSL-dataset/N/2520.jpg,N
/home/code871/Git/fsl-svm/server/FSL-dataset/F/999_jpg.rf.41d6d508a62c8e36846d7fab43419c7f.jpg,F
/home/code871/Git/fsl-svm/server/FSL-dataset/B/B_8.jpg,B
/home/code871/Git/fsl-svm/server/FSL-dataset/T/T_51 - Copy.jpg,T
/home/code871/Git/fsl-svm/server/FSL-dataset/I/Image_1667019053.7046592.jpg,I
/home/code871/Git/fsl-svm/server/FSL-dataset/L/L_79.jpg,L
/home/code871/Git/fsl-svm/server/FSL-dataset/X/3129_jpg.rf.1a3f4a3d04af1ee59aff138c2b5f8b02.jpg,X
/home/code871/Git/fsl-svm/server/FSL-dataset/O/Image_1667019397.9585533.jpg,O
/home/code871/Git/fsl-svm/server/FSL-dataset/N/N_33.jpg,N
/home/code871/Git/fsl-svm/server/FSL-dataset/I/Image_1667019049.2590113.jpg,I
/home/code871/Git/fsl-svm/server/FSL-dataset/J/1154_jpg.rf.36d1a601ea8fc9576b9a167143e1605b.jpg,J
/home/code871/Git/fsl-svm/server/FSL-dataset/I/Image_1667019049.787002 (2).jpg,I
/home/code871/Git/fsl-svm/server/FSL-dataset/B/Image_1667018745.3892825.jpg,B
/home/code871/Git/fsl-svm/server/FSL-dataset/F/885.jpg,F
/home/code871/Git/fsl-svm/server/FSL-dataset/G/1063.jpg,G
/home/code871/Git/fsl-svm/server/FSL-dataset/V/V_69 (2).jpg,V
/home/code871/Git/fsl-svm/server/FSL-dataset/N/N16.jpg,N
/home/code871/Git/fsl-svm/server/FSL-dataset/I/1451_jpg.rf.25e14105ac89550675f4551a67ac0261.jpg,I
/home/code871/Git/fsl-svm/server/FSL-dataset/U/4155.jpg,U
/home/code871/Git/fsl-svm/server/FSL-dataset/X/4978.jpg,X
/home/code871/Git/fsl-svm/server/FSL-dataset/O/O_5 (2).jpg,O
/home/code871/Git/fsl-svm/server/FSL-dataset/V/V_73.jpg,V
/home/code871/Git/fsl-svm/server/FSL-dataset/Y/Y_42.jpg,Y
/home/code871/Git/fsl-svm/server/FSL-dataset/Z/Z_104.jpg,Z
/home/code871/Git/fsl-svm/server/FSL-dataset/R/3662.jpg,R
/home/code871/Git/fsl-svm/server/FSL-dataset/U/2631_jpg.rf.5d57af511407b962d431663226871373.jpg,U
/home/code871/Git/fsl-svm/server/FSL-dataset/W/W_114.jpg,W
/home/code871/Git/fsl-svm/server/FSL-dataset/I/1530.jpg,I
/home/code871/Git/fsl-svm/server/FSL-dataset/W/W_107.jpg,W
/home/code871/Git/fsl-svm/server/FSL-dataset/F/Image_1667018930.6156795.jpg,F
/home/code871/Git/fsl-svm/server/FSL-dataset/K/1211_jpg.rf.5055415538c8afa5e38771f782ce8d75.jpg,K
/home/code871/Git/fsl-svm/server/FSL-dataset/B/B_44 (2).jpg,B
/home/code871/Git/fsl-svm/server/FSL-dataset/O/O_137.jpg,O
/home/code871/Git/fsl-svm/server/FSL-dataset/K/K_180.jpg,K
/home/code871/Git/fsl-svm/server/FSL-dataset/G/755_jpg.rf.a033c129a11010bd40a2f8f2c1d1e958.jpg,G
/home/code871/Git/fsl-svm/server/FSL-dataset/D/Image_1667034384.8443305.jpg,D
/home/code871/Git/fsl-svm/server/FSL-dataset/E/726.jpg,E
/home/code871/Git/fsl-svm/server/FSL-dataset/I/I_194.jpg,I
/home/code871/Git/fsl-svm/server/FSL-dataset/G/1119.jpg,G
/home/code871/Git/fsl-svm/server/FSL-dataset/Y/Image_1667019860.47931.jpg,Y
/home/code871/Git/fsl-svm/server/FSL-dataset/U/2625_jpg.rf.744387629d7e9e8a64d2032226a98c8e.jpg,U
/home/code871/Git/fsl-svm/server/FSL-dataset/B/Image_1667018720.3767376.jpg,B
/home/code871/Git/fsl-svm/server/FSL-dataset/Z/Z_100.jpg,Z
/home/code871/Git/fsl-svm/server/FSL-dataset/Z/Z_39.jpg,Z
/home/code871/Git/fsl-svm/server/FSL-dataset/I/1527.jpg,I
/home/code871/Git/fsl-svm/server/FSL-dataset/P/Image_1667019416.945293.jpg,P
/home/code871/Git/fsl-svm/server/FSL-dataset/H/1359_jpg.rf.6139c3364686bfd710a96558c24dcb4f.jpg,H
/home/code871/Git/fsl-svm/server/FSL-dataset/D/560.jpg,D
/home/code871/Git/fsl-svm/server/FSL-dataset/L/L_23.jpg,L
/home/code871/Git/fsl-svm/server/FSL-dataset/V/4637.jpg,V
/home/code871/Git/fsl-svm/server/FSL-dataset/B/227.jpg,B
/home/code871/Git/fsl-svm/server/FSL-dataset/F/940_jpg.rf.d2d00d33ff1a39efe64801f9de3a0925.jpg,F
/home/code871/Git/fsl-svm/server/FSL-dataset/V/V_31 (2).jpg,V
/home/code871/Git/fsl-svm/server/FSL-dataset/I/1506_jpg.rf.cd4145f2fc991863c65a3f0cb0c0df6d.jpg,I
/home/code871/Git/fsl-svm/server/FSL-dataset/X/3125_jpg.rf.a34af114591271fe78c987b44ea73c45.jpg,X
/home/code871/Git/fsl-svm/server/FSL-dataset/D/500 - Copy.jpg,D
/home/code871/Git/fsl-svm/server/FSL-dataset/Q/2783_jpg.rf.903ee7a017a7cb4286678b716d6224a8.jpg,Q
/home/code871/Git/fsl-svm/server/FSL-dataset/L/2041.jpg,L
/home/code871/Git/fsl-svm/server/FSL-dataset/B/B_40.jpg,B
/home/code871/Git/fsl-svm/server/FSL-dataset/R/3620.jpg,R
/home/code871/Git/fsl-svm/server/FSL-dataset/E/607.jpg,E
/home/code871/Git/fsl-svm/server/FSL-dataset/F/Image_1667018910.5543218.jpg,F
/home/code871/Git/fsl-svm/server/FSL-dataset/Y/Y_10 (2).jpg,Y
/home/code871/Git/fsl-svm/server/FSL-dataset/R/Image_1667034781.0245101.jpg,R
/home/code871/Git/fsl-svm/server/FSL-dataset/E/546_jpg.rf.1796c374bcd681cfb6ccc2c1f504469b.jpg,E
/home/code871/Git/fsl-svm/server/FSL-dataset/H/Image_1667019015.2738073.jpg,H
/home/code871/Git/fsl-svm/server/FSL-dataset/C/390_jpg.rf.1d4672e6afd8086378e3de0dfdb1978f.jpg,C
/home/code871/Git/fsl-svm/server/FSL-dataset/T/4113.jpg,T
/home/code871/Git/fsl-svm/server/FSL-dataset/S/S_137.jpg,S
/home/code871/Git/fsl-svm/server/FSL-dataset/A/A_47.jpg,A
/home/code871/Git/fsl-svm/server/FSL-dataset/H/1227.jpg,H
/home/code871/Git/fsl-svm/server/FSL-dataset/R/3041_jpg.rf.9ab6c8040195842aaea0db5abaf15071.jpg,R
/home/code871/Git/fsl-svm/server/FSL-dataset/C/308_jpg.rf.c56422f1d1e8bfb4753d5f0e14d6df22.jpg,C
/home/code871/Git/fsl-svm/server/FSL-dataset/W/4800.jpg,W
/home/code871/Git/fsl-svm/server/FSL-dataset/V/V_9.jpg,V
/home/code871/Git/fsl-svm/server/FSL-dataset/E/E_25.jpg,E
/home/code871/Git/fsl-svm/server/FSL-dataset/Q/Q_150.jpg,Q
/home/code871/Git/fsl-svm/server/FSL-dataset/E/E_42 (2).jpg,E
/home/code871/Git/fsl-svm/server/FSL-dataset/Q/2020_jpg.rf.fa19b386b98158505907d4906badca33.jpg,Q
/home/code871/Git/fsl-svm/server/FSL-dataset/O/2981.jpg,O
/home/code871/Git/fsl-svm/server/FSL-dataset/G/1053.jpg,G
/home/code871/Git/fsl-svm/server/FSL-dataset/L/L_8.jpg,L
/home/code871/Git/fsl-svm/server/FSL-dataset/W/2949_jpg.rf.ebab8b1d768a935f19659f1ee313ee1b.jpg,W
/home/code871/Git/fsl-svm/server/FSL-dataset/B/B_134.jpg,B
/home/code871/Git/fsl-svm/server/FSL-dataset/L/2050.jpg,L
/home/code871/Git/fsl-svm/server/FSL-dataset/L/Image_1667033939.6115139.jpg,L
/home/code871/Git/fsl-svm/server/FSL-dataset/M/Image_1667019344.0383568.jpg,M
/home/code871/Git/fsl-svm/server/FSL-dataset/B/B_116.jpg,B
/home/code871/Git/fsl-svm/server/FSL-dataset/C/223_jpg.rf.edffe934775b1979e2f3b293dbee2e0a.jpg,C
/home/code871/Git/fsl-svm/server/FSL-dataset/V/2800_jpg.rf.cc377cc1d03bebbb2399f24babb30644.jpg,V
/home/code871/Git/fsl-svm/server/FSL-dataset/I/1547.jpg,I
/home/code871/Git/fsl-svm/server/FSL-dataset/W/Image_1667019786.973741.jpg,W
/home/code871/Git/fsl-svm/server/FSL-dataset/D/Image_1667034385.8233297.jpg,D
/home/code871/Git/fsl-svm/server/FSL-dataset/V/Image_1667019605.8801198.jpg,V
/home/code871/Git/fsl-svm/server/FSL-dataset/L/2179.jpg,L
/home/code871/Git/fsl-svm/server/FSL-dataset/M/2412.jpg,M
/home/code871/Git/fsl-svm/server/FSL-dataset/Y/Y_142.jpg,Y
/home/code871/Git/fsl-svm/server/FSL-dataset/Q/2801_jpg.rf.e296aa402159bcba9d2ce306cd9e6ffb.jpg,Q
/home/code871/Git/fsl-svm/server/FSL-dataset/Q/2141_jpg.rf.5bbabbb718043c2812c9cb833e577546.jpg,Q
/home/code871/Git/fsl-svm/server/FSL-dataset/T/4106.jpg,T
/home/code871/Git/fsl-svm/server/FSL-dataset/X/4110_jpg.rf.6028d52a56d9d49ec9714c34740e4053.jpg,X
/home/code871/Git/fsl-svm/server/FSL-dataset/L/Image_1667033949.1128027.jpg,L
/home/code871/Git/fsl-svm/server/FSL-dataset/Y/5233.jpg,Y
/home/code871/Git/fsl-svm/server/FSL-dataset/Z/Z_197 (2).jpg,Z
/home/code871/Git/fsl-svm/server/FSL-dataset/Q/Q_92.jpg,Q
/home/code871/Git/fsl-svm/server/FSL-dataset/E/Image_1667018846.6767178.jpg,E
/home/code871/Git/fsl-svm/server/FSL-dataset/X/X_40.jpg,X
/home/code871/Git/fsl-svm/server/FSL-dataset/N/1655_jpg.rf.34013572b2df9f84314b2ac205b23ada.jpg,N
/home/code871/Git/fsl-svm/server/FSL-dataset/C/C_210.jpg,C
/home/code871/Git/fsl-svm/server/FSL-dataset/F/875.jpg,F
/home/code871/Git/fsl-svm/server/FSL-dataset/H/H_95.jpg,H
/home/code871/Git/fsl-svm/server/FSL-dataset/O/O_102 (2).jpg,O
/home/code871/Git/fsl-svm/server/FSL-dataset/N/1662_jpg.rf.0726901342728bf81e643059b1f470e4.jpg,N
/home/code871/Git/fsl-svm/server/FSL-dataset/K/K_53.jpg,K
/home/code871/Git/fsl-svm/server/FSL-dataset/N/N152.jpg,N
/home/code871/Git/fsl-svm/server/FSL-dataset/H/1426_jpg.rf.e9eddcd3aec4f82bff97fed9e1480faa.jpg,H
/home/code871/Git/fsl-svm/server/FSL-dataset/Q/Q_88 (3).jpg,Q
/home/code871/Git/fsl-svm/server/FSL-dataset/M/Image_1667019349.2634676.jpg,M
/home/code871/Git/fsl-svm/server/FSL-dataset/P/3115.jpg,P
/home/code871/Git/fsl-svm/server/FSL-dataset/R/3622.jpg,R
/home/code871/Git/fsl-svm/server/FSL-dataset/T/4100.jpg,T
/home/code871/Git/fsl-svm/server/FSL-dataset/T/3978.jpg,T
/home/code871/Git/fsl-svm/server/FSL-dataset/X/X_17.jpg,X
/home/code871/Git/fsl-svm/server/FSL-dataset/T/2562_jpg.rf.dc60dc48deadcc1e121ea95a1f8c782e.jpg,T
/home/code871/Git/fsl-svm/server/FSL-dataset/T/3430_jpg.rf.c84f049de252eeccdb10743d03b153d7.jpg,T
/home/code871/Git/fsl-svm/server/FSL-dataset/O/O_141.jpg,O
/home/code871/Git/fsl-svm/server/FSL-dataset/H/972_jpg.rf.b7db90328a51dd2f981cb5d13642f363.jpg,H
/home/code871/Git/fsl-svm/server/FSL-dataset/V/V117.jpg,V
/home/code871/Git/fsl-svm/server/FSL-dataset/K/K_148 (2).jpg,K
/home/code871/Git/fsl-svm/server/FSL-dataset/Z/Z_131.jpg,Z
/home/code871/Git/fsl-svm/server/FSL-dataset/G/843_jpg.rf.9660e27f2fc85f645a0f79d53036a601.jpg,G
/home/code871/Git/fsl-svm/server/FSL-dataset/Y/Image_1667019854.1568565.jpg,Y
/home/code871/Git/fsl-svm/server/FSL-dataset/Y/Y_93 (2).jpg,Y
/home/code871/Git/fsl-svm/server/FSL-dataset/B/B_90 (2).jpg,B
/home/code871/Git/fsl-svm/server/FSL-dataset/A/A_128.jpg,A
/home/code871/Git/fsl-svm/server/FSL-dataset/C/298_jpg.rf.c75a994233631e17d28b4f6ecd7a3094.jpg,C
/home/code871/Git/fsl-svm/server/FSL-dataset/Y/4238_jpg.rf.e689f72350c8ef25cdbb7f8324cb28f5.jpg,Y
/home/code871/Git/fsl-svm/server/FSL-dataset/I/I_118.jpg,I
/home/code871/Git/fsl-svm/server/FSL-dataset/S/3253_jpg.rf.eb185fbc6138f5b0f6b1d6b3c36dec79.jpg,S
/home/code871/Git/fsl-svm/server/FSL-dataset/U/4375.jpg,U
/home/code871/Git/fsl-svm/server/FSL-dataset/R/R_100.jpg,R
/home/code871/Git/fsl-svm/server/FSL-dataset/Y/Y_47.jpg,Y
/home/code871/Git/fsl-svm/server/FSL-dataset/K/K_4 (3).jpg,K
/home/code871/Git/fsl-svm/server/FSL-dataset/C/C_204 (2).jpg,C
/home/code871/Git/fsl-svm/server/FSL-dataset/N/N5.jpg,N
/home/code871/Git/fsl-svm/server/FSL-dataset/J/1589_jpg.rf.297ffae4dd6950bdaef26164e99e5c1c.jpg,J
/home/code871/Git/fsl-svm/server/FSL-dataset/L/L_73.jpg,L
/home/code871/Git/fsl-svm/server/FSL-dataset/H/1428_jpg.rf.5e01fb44641975a2dc76fbb358efde00.jpg,H
/home/code871/Git/fsl-svm/server/FSL-dataset/W/4723.jpg,W
/home/code871/Git/fsl-svm/server/FSL-dataset/A/102_jpg.rf.ee3ba87ced1dc4f68d74b19d5f068df0.jpg,A
/home/code871/Git/fsl-svm/server/FSL-dataset/U/2706_jpg.rf.331a3d28f188de9a9c723e94e003db80.jpg,U
/home/code871/Git/fsl-svm/server/FSL-dataset/T/2593_jpg.rf.717cb8cbb187b79869c51f8bc91d8cc5.jpg,T
/home/code871/Git/fsl-svm/server/FSL-dataset/F/Image_1667018918.09775.jpg,F
/home/code871/Git/fsl-svm/server/FSL-dataset/Z/Z_215.jpg,Z
/home/code871/Git/fsl-svm/server/FSL-dataset/Y/Image_1667019849.9788544.jpg,Y
/home/code871/Git/fsl-svm/server/FSL-dataset/J/J_167.jpg,J
/home/code871/Git/fsl-svm/server/FSL-dataset/A/A_191 (2).jpg,A
/home/code871/Git/fsl-svm/server/FSL-dataset/W/Image_1667019724.9830022.jpg,W
/home/code871/Git/fsl-svm/server/FSL-dataset/D/429_jpg.rf.89d58cc717e25990a214309f0632f98b.jpg,D
/home/code871/Git/fsl-svm/server/FSL-dataset/A/A_16 (2).jpg,A
/home/code871/Git/fsl-svm/server/FSL-dataset/G/G_153 (2).jpg,G
/home/code871/Git/fsl-svm/server/FSL-dataset/X/3135_jpg.rf.c6d1325d88a0a7101457bffa8de14945.jpg,X
/home/code871/Git/fsl-svm/server/FSL-dataset/B/157-2-_jpg.rf.5e655aa5bb0b48de0745b19cdaa6d649.jpg,B
/home/code871/Git/fsl-svm/server/FSL-dataset/S/3728.jpg,S
/home/code871/Git/fsl-svm/server/FSL-dataset/Z/Z_115 (2).jpg,Z
/home/code871/Git/fsl-svm/server/FSL-dataset/A/90_jpg.rf.7eb96a3a0f842387ecfaad6f821555c1.jpg,A
/home/code871/Git/fsl-svm/server/FSL-dataset/R/3645.jpg,R
/home/code871/Git/fsl-svm/server/FSL-dataset/S/2417_jpg.rf.7c04b4290b25a683c1b3204e0ad337ec.jpg,S
/home/code871/Git/fsl-svm/server/FSL-dataset/J/1740.jpg,J
/home/code871/Git/fsl-svm/server/FSL-dataset/D/321_jpg.rf.2642790b9b8178a8d808323e2efbc418.jpg,D
/home/code871/Git/fsl-svm/server/FSL-dataset/Y/Y_68.jpg,Y
/home/code871/Git/fsl-svm/server/FSL-dataset/L/Image_1667033953.3386295.jpg,L
/home/code871/Git/fsl-svm/server/FSL-dataset/R/Image_1667034778.8847651.jpg,R
/home/code871/Git/fsl-svm/server/FSL-dataset/M/2264.jpg,M
/home/code871/Git/fsl-svm/server/FSL-dataset/I/I_18.jpg,I
/home/code871/Git/fsl-svm/server/FSL-dataset/Q/Q_94 (2).jpg,Q
/home/code871/Git/fsl-svm/server/FSL-dataset/X/4992.jpg,X
/home/code871/Git/fsl-svm/server/FSL-dataset/O/2239_jpg.rf.b7e1998cdb82b0bc590a1406073f9b7e.jpg,O
/home/code871/Git/fsl-svm/server/FSL-dataset/W/4863.jpg,W
/home/code871/Git/fsl-svm/server/FSL-dataset/L/1808_jpg.rf.3730866dca1fb4b695b45e9328f14a97.jpg,L
/home/code871/Git/fsl-svm/server/FSL-dataset/T/2552_jpg.rf.69254c5e67e14aa6da2f226adadc1235.jpg,T
/home/code871/Git/fsl-svm/server/FSL-dataset/X/X_83.jpg,X
/home/code871/Git/fsl-svm/server/FSL-dataset/T/3959.jpg,T
/home/code871/Git/fsl-svm/server/FSL-dataset/H/H_128.jpg,H
/home/code871/Git/fsl-svm/server/FSL-dataset/A/90_jpg.rf.06aa585a5b4b8976d1b50d7bbb727d58.jpg,A
/home/code871/Git/fsl-svm/server/FSL-dataset/O/2998.jpg,O
/home/code871/Git/fsl-svm/server/FSL-dataset/B/B_198.jpg,B
/home/code871/Git/fsl-svm/server/FSL-dataset/K/1209_jpg.rf.118a8efae3499a4eb8b054ea8b0c9b33.jpg,K
/home/code871/Git/fsl-svm/server/FSL-dataset/Q/2136_jpg.rf.262db4cb9d3de3133f08e81d941597fe.jpg,Q
/home/code871/Git/fsl-svm/server/FSL-dataset/D/D_173.jpg,D
/home/code871/Git/fsl-svm/server/FSL-dataset/X/X_1 (2).jpg,X
/home/code871/Git/fsl-svm/server/FSL-dataset/S/2401_jpg.rf.1ff64cc4b4091d82c31aa0ad4ffc55fd.jpg,S
/home/code871/Git/fsl-svm/server/FSL-dataset/P/P_143.jpg,P
/home/code871/Git/fsl-svm/server/FSL-dataset/E/Image_1667018836.59195.jpg,E
/home/code871/Git/fsl-svm/server/FSL-dataset/A/128.jpg,A
/home/code871/Git/fsl-svm/server/FSL-dataset/A/Image_1667018681.588108.jpg,A
/home/code871/Git/fsl-svm/server/FSL-dataset/Q/Q_38 - Copy.jpg,Q
/home/code871/Git/fsl-svm/server/FSL-dataset/Y/5209.jpg,Y
/home/code871/Git/fsl-svm/server/FSL-dataset/B/169.jpg,B
/home/code871/Git/fsl-svm/server/FSL-dataset/D/D_160.jpg,D
/home/code871/Git/fsl-svm/server/FSL-dataset/K/1274_jpg.rf.71544feaa3a6a72bce5e5f25e25c2e6e.jpg,K
/home/code871/Git/fsl-svm/server/FSL-dataset/X/4971.jpg,X
/home/code871/Git/fsl-svm/server/FSL-dataset/Y/3196_jpg.rf.11f1f8a98b264c7a22f309592b35c8c2.jpg,Y
/home/code871/Git/fsl-svm/server/FSL-dataset/A/161.jpg,A
/home/code871/Git/fsl-svm/server/FSL-dataset/F/F_128 (2).jpg,F
/home/code871/Git/fsl-svm/server/FSL-dataset/G/G_24 (2).jpg,G
/home/code871/Git/fsl-svm/server/FSL-dataset/K/K70.jpg,K
/home/code871/Git/fsl-svm/server/FSL-dataset/W/4786.jpg,W
/home/code871/Git/fsl-svm/server/FSL-dataset/D/509_jpg.rf.9a57520d501b818a44728bfa4e32070d.jpg,D
/home/code871/Git/fsl-svm/server/FSL-dataset/K/1311_jpg.rf.8305c90e52bb50ff0f9a47cfd593ae29.jpg,K
/home/code871/Git/fsl-svm/server/FSL-dataset/G/1105.jpg,G
/home/code871/Git/fsl-svm/server/FSL-dataset/I/1499_jpg.rf.64c35d636b73f2035afef268c57dbffb.jpg,I
/home/code871/Git/fsl-svm/server/FSL-dataset/F/794.jpg,F
/home/code871/Git/fsl-svm/server/FSL-dataset/N/2605.jpg,N
/home/code871/Git/fsl-svm/server/FSL-dataset/F/805.jpg,F
/home/code871/Git/fsl-svm/server/FSL-dataset/G/898_jpg.rf.9306ca2bde4edf58a95b684ab40f8794.jpg,G
/home/code871/Git/fsl-svm/server/FSL-dataset/U/U_63 (2).jpg,U
